time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Anypoint_episodes,Anypoint_episodes_rate,Anypoint_child,Anypoint_child_rate,Started_episodes,Started_episodes_rate,Started_child,Started_child_rate,Ended_episodes,Ended_episodes_rate,Ended_child,Ended_child_rate,At31_episodes,At31_episodes_rate,Awaiting_assessment,Awaiting_assessment_rate
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Children in Need,4404,1020.6,4010,929.3,2351,544.8,2171,503.1,2230,516.8,2090,484.3,2174,503.8,7,1.6
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Children in Need,6840,1265.3,6169,1141.2,3990,738.1,3712,686.7,3941,729,3679,680.6,2899,536.3,59,10.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Children in Need,3479,875,3251,817.6,1757,441.9,1672,420.5,1789,449.9,1722,433.1,1690,425,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Children in Need,3804,1339.6,3548,1249.4,1904,670.5,1777,625.8,2008,707.1,1913,673.7,1796,632.5,43,15.1
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Children in Need,4184,603.3,3974,573,2170,312.9,2067,298,2011,289.9,1945,280.4,2173,313.3,39,5.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Children in Need,3097,709.5,2843,651.3,1684,385.8,1530,350.5,1689,386.9,1597,365.8,1408,322.5,44,10.1
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Children in Need,3753,496,3515,464.5,1891,249.9,1782,235.5,1571,207.6,1496,197.7,2182,288.4,58,7.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Children in Need,3971,585,3731,549.7,1850,272.6,1755,258.6,1676,246.9,1630,240.1,2295,338.1,86,12.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Children in Need,5585,609.7,5239,571.9,2798,305.4,2670,291.5,2280,248.9,2211,241.4,3305,360.8,40,4.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Children in Need,1950,700,1861,668,977,350.7,960,344.6,758,272.1,729,261.7,1192,427.9,16,5.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Children in Need,2106,650.7,2020,624.1,1005,310.5,961,296.9,933,288.3,898,277.4,1173,362.4,11,3.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Children in Need,15044,610.4,14262,578.7,7513,304.8,7165,290.7,6072,246.4,5835,236.7,8972,364,418,17
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Children in Need,7681,842,6996,766.9,4508,494.1,4116,451.2,3864,423.6,3620,396.8,3817,418.4,68,7.5
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Children in Need,10135,822.6,9576,777.2,5790,469.9,5490,445.6,4501,365.3,4347,352.8,5634,457.3,1508,122.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Children in Need,4865,801.9,4614,760.5,2685,442.6,2564,422.6,2001,329.8,1936,319.1,2864,472.1,93,15.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Children in Need,3387,643.1,3250,617.1,1766,335.3,1698,322.4,1272,241.5,1241,235.6,2115,401.6,80,15.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Children in Need,4192,756.2,3988,719.4,2140,386.1,2055,370.7,1962,353.9,1934,348.9,2230,402.3,71,12.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Children in Need,3501,661.3,3318,626.7,1807,341.3,1735,327.7,1336,252.4,1294,244.4,2165,408.9,49,9.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Children in Need,2712,740,2582,704.6,1143,311.9,1079,294.4,1143,311.9,1107,302.1,1569,428.1,30,8.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Children in Need,3768,609.2,3494,564.9,2143,346.5,2020,326.6,1757,284.1,1656,267.7,2011,325.1,51,8.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Children in Need,4415,884.5,4043,810,2321,465,2165,433.7,1905,381.6,1791,358.8,2510,502.8,18,3.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Children in Need,3034,555.9,2752,504.2,1669,305.8,1465,268.4,1532,280.7,1409,258.1,1502,275.2,59,10.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Children in Need,2109,475.3,2015,454.1,816,183.9,794,179,861,194.1,846,190.7,1248,281.3,41,9.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Children in Need,5761,858,5129,763.9,3738,556.7,3355,499.7,4029,600.1,3654,544.2,1732,258,66,9.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Children in Need,5173,774,4791,716.9,2447,366.1,2290,342.6,2260,338.2,2146,321.1,2913,435.9,24,3.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Children in Need,3279,665.3,3042,617.2,1790,363.2,1688,342.5,1767,358.5,1671,339,1512,306.8,90,18.3
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Children in Need,8932,629.3,8339,587.5,5554,391.3,5139,362.1,4456,313.9,4238,298.6,4476,315.3,147,10.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Children in Need,3856,842.4,3409,744.8,2548,556.7,2242,489.8,2402,524.8,2154,470.6,1454,317.7,50,10.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Children in Need,5638,875.5,5136,797.6,3322,515.9,3064,475.8,2731,424.1,2540,394.4,2907,451.4,58,9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Children in Need,4519,731.6,4105,664.6,2621,424.4,2404,389.2,2521,408.2,2346,379.8,1998,323.5,109,17.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Children in Need,7040,1219.1,6480,1122.2,3795,657.2,3548,614.4,3278,567.7,3046,527.5,3762,651.5,73,12.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Children in Need,4935,499.1,4761,481.5,2337,236.4,2266,229.2,2473,250.1,2393,242,2462,249,39,3.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Children in Need,9774,588.8,9349,563.2,4792,288.7,4679,281.9,3878,233.6,3802,229,5896,355.2,349,21
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Children in Need,4002,1188.2,3714,1102.7,2045,607.2,1885,559.7,1864,553.4,1745,518.1,2138,634.8,35,10.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Children in Need,1773,505.5,1722,491,909,259.2,888,253.2,739,210.7,728,207.6,1034,294.8,64,18.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Children in Need,5470,472.8,5179,447.7,3155,272.7,3008,260,2488,215.1,2403,207.7,2982,257.8,93,8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Children in Need,5098,899,4753,838.2,2779,490.1,2672,471.2,1983,349.7,1911,337,3115,549.3,25,4.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Children in Need,7770,689.5,7219,640.6,3935,349.2,3724,330.5,4117,365.3,3979,353.1,3653,324.2,101,9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Children in Need,5487,773.4,5101,719,3470,489.1,3260,459.5,2160,304.5,2071,291.9,3327,469,488,68.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Children in Need,2318,652.4,2154,606.2,1011,284.5,932,262.3,921,259.2,866,243.7,1397,393.2,92,25.9
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Children in Need,4678,790.2,4477,756.2,2319,391.7,2259,381.6,1842,311.1,1808,305.4,2836,479,240,40.5
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Children in Need,8016,529.1,7713,509.1,3623,239.1,3532,233.1,2587,170.8,2542,167.8,5429,358.4,675,44.6
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children in Need,4248,492,4100,474.9,2163,250.5,2083,241.3,1686,195.3,1650,191.1,2562,296.8,13,1.5
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children in Need,5971,436.6,5672,414.7,3035,221.9,2910,212.8,3843,281,3545,259.2,2128,155.6,213,15.6
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children in Need,7249,504.1,6809,473.5,3618,251.6,3477,241.8,3800,264.2,3666,254.9,3449,239.8,271,18.8
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Children in Need,9083,541.9,8708,519.5,4265,254.5,4159,248.1,3653,217.9,3582,213.7,5430,324,332,19.8
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children in Need,5749,870.2,5480,829.5,3007,455.2,2894,438.1,2731,413.4,2655,401.9,3018,456.8,94,14.2
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children in Need,7342,452.4,7200,443.7,3900,240.3,3814,235,2842,175.1,2807,173,4500,277.3,499,30.7
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children in Need,388,475.1,369,451.9,193,236.3,189,231.4,156,191,148,181.2,232,284.1,27,33.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children in Need,18164,623.6,16714,573.8,10731,368.4,9859,338.4,9164,314.6,8510,292.1,9000,309,839,28.8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children in Need,7408,985.5,6823,907.7,4314,573.9,3987,530.4,3822,508.5,3606,479.7,3586,477.1,202,26.9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children in Need,5190,763.4,4799,705.9,2742,403.3,2526,371.5,2475,364,2309,339.6,2715,399.3,282,41.5
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Children in Need,1913,552.2,1848,533.4,987,284.9,949,273.9,598,172.6,583,168.3,1315,379.6,111,32
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children in Need,7378,888.7,6855,825.7,4470,538.4,4202,506.1,3717,447.7,3513,423.1,3661,441,56,6.7
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children in Need,1933,326.7,1869,315.9,862,145.7,831,140.5,726,122.7,708,119.7,1207,204,20,3.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children in Need,3149,679.6,2897,625.2,1837,396.5,1715,370.1,1646,355.2,1560,336.7,1503,324.4,115,24.8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children in Need,9415,565,8960,537.7,4677,280.7,4499,270,3374,202.5,3271,196.3,6041,362.5,239,14.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children in Need,5580,968.7,5261,913.3,2724,472.9,2583,448.4,2380,413.2,2305,400.2,3200,555.5,72,12.5
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Children in Need,2869,720.1,2696,676.7,1531,384.3,1433,359.7,1490,374,1404,352.4,1379,346.1,50,12.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Children in Need,4716,703.6,4480,668.4,2493,371.9,2398,357.8,2001,298.5,1936,288.8,2715,405,444,66.2
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Children in Need,6413,559.2,6092,531.2,3002,261.8,2910,253.7,2521,219.8,2416,210.7,3892,339.4,274,23.9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Children in Need,7051,1179.6,6343,1061.2,4568,764.2,4119,689.1,4442,743.1,4072,681.2,2609,436.5,523,87.5
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Children in Need,6261,536.5,5882,504,2657,227.7,2474,212,2875,246.4,2721,233.2,3386,290.2,54,4.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Children in Need,2390,605,2289,579.4,1148,290.6,1114,282,844,213.6,825,208.8,1546,391.3,142,35.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Children in Need,6459,488.3,6060,458.2,3450,260.8,3273,247.5,3034,229.4,2896,219,3425,258.9,394,29.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Children in Need,2305,382,2224,368.6,1078,178.7,1035,171.5,949,157.3,930,154.1,1356,224.7,c,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Children in Need,11184,366.1,10835,354.7,5029,164.6,4896,160.3,3564,116.7,3504,114.7,7620,249.4,1220,39.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Children in Need,8091,303.3,7875,295.2,3452,129.4,3371,126.4,3038,113.9,2968,111.2,5053,189.4,107,4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Children in Need,3404,586.8,3265,562.9,1656,285.5,1623,279.8,1155,199.1,1127,194.3,2249,387.7,16,2.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Children in Need,10422,621.9,9754,582,5837,348.3,5497,328,5633,336.1,5316,317.2,4789,285.8,213,12.7
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Children in Need,4208,820.9,3845,750.1,2437,475.4,2219,432.9,2557,498.8,2387,465.6,1651,322.1,39,7.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Children in Need,2349,613.1,2205,575.5,1271,331.7,1203,314,1026,267.8,972,253.7,1323,345.3,64,16.7
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Children in Need,6557,436.3,6134,408.1,3493,232.4,3292,219,2907,193.4,2783,185.2,3650,242.9,111,7.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Children in Need,2970,700,2903,684.2,1333,314.2,1318,310.6,1087,256.2,1071,252.4,1883,443.8,41,9.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Children in Need,1973,722.2,1799,658.5,1191,435.9,1088,398.2,980,358.7,928,339.7,993,363.5,56,20.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Children in Need,4148,834,3711,746.1,2227,447.8,1994,400.9,1973,396.7,1778,357.5,2175,437.3,224,45
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Children in Need,7444,615.1,6797,561.6,4849,400.7,4485,370.6,3730,308.2,3511,290.1,3714,306.9,319,26.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Children in Need,5848,563.6,5518,531.8,3070,295.9,2874,277,2714,261.5,2595,250.1,3134,302,180,17.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Children in Need,15701,560.7,14105,503.7,7968,284.6,7070,252.5,7416,264.9,6720,240,8285,295.9,683,24.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Children in Need,2202,889.5,1965,793.8,1091,440.7,947,382.5,972,392.6,852,344.2,1230,496.9,107,43.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Children in Need,20245,615.4,18852,573.1,11897,361.7,11050,335.9,10226,310.9,9655,293.5,10019,304.6,328,10
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Children in Need,3047,483.6,2952,468.5,1506,239,1468,233,1102,174.9,1084,172,1945,308.7,25,4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Children in Need,3377,496.8,3219,473.6,1454,213.9,1386,203.9,1503,221.1,1452,213.6,1874,275.7,21,3.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Children in Need,7241,507.4,6980,489.1,3601,252.3,3515,246.3,2948,206.6,2881,201.9,4293,300.8,190,13.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Children in Need,3806,892.2,3430,804.1,2411,565.2,2189,513.2,2058,482.5,1921,450.3,1748,409.8,75,17.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Children in Need,2892,776,2754,738.9,1245,334,1214,325.7,1209,324.4,1193,320.1,1683,451.6,73,19.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Children in Need,2436,573.4,2248,529.2,1305,307.2,1203,283.2,1213,285.5,1130,266,1223,287.9,36,8.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Children in Need,4733,963.2,4250,864.9,2523,513.5,2241,456.1,2339,476,2138,435.1,2394,487.2,132,26.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Children in Need,17803,692.7,15288,594.8,11968,465.6,10372,403.5,10784,419.6,9551,371.6,7019,273.1,114,4.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Children in Need,1887,530.9,1719,483.6,1021,287.2,930,261.6,866,243.6,808,227.3,1021,287.2,66,18.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Children in Need,10317,599.7,9577,556.6,5930,344.7,5574,324,3084,179.3,2985,173.5,7233,420.4,1982,115.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Children in Need,1347,395.1,1302,381.9,585,171.6,574,168.4,580,170.1,567,166.3,767,225,36,10.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Children in Need,1392,363.7,1317,344.1,859,224.4,827,216.1,423,110.5,412,107.7,969,253.2,149,38.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Children in Need,1858,528.2,1759,500,880,250.2,830,235.9,803,228.3,783,222.6,1055,299.9,30,8.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Children in Need,1742,x,1629,x,818,x,787,x,648,x,612,x,1094,x,c,x
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Children in Need,7252,778.8,6615,710.4,3831,411.4,3508,376.7,4147,445.4,3863,414.9,3105,333.5,134,14.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Children in Need,5570,533.3,5343,511.6,3053,292.3,2953,282.7,1938,185.6,1905,182.4,3632,347.7,272,26
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Children in Need,6290,438.3,6011,418.8,3093,215.5,2988,208.2,2307,160.7,2263,157.7,3983,277.5,122,8.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Children in Need,4154,x,3918,x,2115,x,2041,x,1744,x,1684,x,2410,x,31,x
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Children in Need,7691,610.9,6969,553.5,4652,369.5,4282,340.1,3827,304,3601,286,3864,306.9,108,8.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Children in Need,49,1428.6,49,1428.6,12,349.9,12,349.9,15,437.3,15,437.3,34,991.3,7,204.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Children in Need,2278,532.5,2129,497.7,1103,257.8,1047,244.8,1079,252.2,1024,239.4,1199,280.3,58,13.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Children in Need,3968,770.7,3696,717.8,2314,449.4,2160,419.5,1988,386.1,1884,365.9,1980,384.5,42,8.2
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Children in Need,1996,x,1867,x,1038,x,981,x,869,x,827,x,1127,x,143,x
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Children in Need,6832,623.7,6211,567,3950,360.6,3656,333.7,3639,332.2,3420,312.2,3193,291.5,159,14.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Children in Need,2908,505.8,2770,481.8,1576,274.1,1514,263.4,1249,217.3,1214,211.2,1659,288.6,278,48.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Children in Need,5108,1012.8,4612,914.5,3211,636.7,2887,572.4,2395,474.9,2236,443.4,2713,537.9,325,64.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Children in Need,2455,959.7,2207,862.7,1344,525.4,1231,481.2,1296,506.6,1211,473.4,1159,453.1,81,31.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Children in Need,5222,503.6,4879,470.5,2688,259.2,2554,246.3,2468,238,2360,227.6,2754,265.6,157,15.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Children in Need,3042,768.5,2950,745.2,1395,352.4,1372,346.6,1266,319.8,1236,312.2,1776,448.7,40,10.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Children in Need,98,1514.7,97,1499.2,44,680.1,44,680.1,47,726.4,47,726.4,51,788.3,6,92.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Children in Need,6768,1135.2,6276,1052.7,3990,669.2,3711,622.5,3962,664.6,3770,632.3,2806,470.7,114,19.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Children in Need,2192,662,2156,651.1,951,287.2,925,279.3,679,205.1,676,204.1,1513,456.9,132,39.9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Children in Need,4530,775.1,4232,724.1,2438,417.1,2327,398.1,2236,382.6,2104,360,2294,392.5,153,26.2
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Children in Need,4297,1144.3,4026,1072.1,2292,610.4,2160,575.2,2107,561.1,2024,539,2190,583.2,66,17.6
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Children in Need,2251,899.8,2039,815.1,1302,520.5,1207,482.5,1328,530.9,1231,492.1,923,369,49,19.6
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Children in Need,5189,872.5,4832,812.5,3180,534.7,2993,503.3,2171,365,2075,348.9,3018,507.5,925,155.5
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Children in Need,5230,778.9,4877,726.3,2791,415.7,2586,385.1,2663,396.6,2528,376.5,2567,382.3,76,11.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Children in Need,7248,861.8,6963,827.9,4219,501.6,4081,485.2,3333,396.3,3243,385.6,3915,465.5,1105,131.4
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Children in Need,3750,619.8,3685,609.1,1615,266.9,1603,264.9,940,155.4,929,153.5,2810,464.4,18,3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Children in Need,5514,883.9,5291,848.2,3709,594.6,3511,562.8,2356,377.7,2316,371.3,3158,506.2,591,94.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Children in Need,5465,903.7,5146,850.9,3485,576.3,3176,525.2,2647,437.7,2539,419.8,2818,466,339,56.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Children in Need,2935,868.8,2875,851,1347,398.7,1305,386.3,1316,389.6,1307,386.9,1619,479.2,167,49.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Children in Need,4901,775.6,4617,730.7,2794,442.2,2622,415,2728,431.7,2621,414.8,2173,343.9,105,16.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Children in Need,5122,578.8,4710,532.3,3350,378.6,3115,352,3015,340.7,2806,317.1,2107,238.1,87,9.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Children in Need,3116,553.4,2959,525.5,1742,309.4,1669,296.4,1515,269.1,1470,261.1,1601,284.3,33,5.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Children in Need,6337,827.6,5886,768.7,4104,536,3843,501.9,3485,455.2,3306,431.8,2852,372.5,290,37.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Children in Need,3249,445.9,3127,429.1,1453,199.4,1402,192.4,1387,190.3,1360,186.6,1862,255.5,95,13
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Children in Need,8278,898.8,7791,845.9,4856,527.2,4600,499.5,3080,334.4,2955,320.8,5198,564.4,192,20.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Children in Need,4917,598.1,4614,561.3,2644,321.6,2531,307.9,2634,320.4,2530,307.8,2283,277.7,21,2.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Children in Need,4699,558.2,4454,529.1,2549,302.8,2457,291.9,2016,239.5,1941,230.6,2683,318.7,166,19.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Children in Need,4168,625.2,4026,603.9,1849,277.3,1805,270.7,1549,232.3,1532,229.8,2619,392.8,36,5.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Children in Need,2866,493.1,2786,479.3,1281,220.4,1254,215.7,1361,234.2,1341,230.7,1505,258.9,29,5
